body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,physio_state
38.35,28.42,1012.24,50.35,0.17,0.11,0.07,11.34,3.5,9.71,88.17,96.39,Possible fever
36.95,24.67,1009.07,56.82,0.19,0.19,0.15,13.92,16.82,3.85,111.43,97.32,Stressed
36.47,32.79,1022.71,33.08,0.07,0.09,0.04,7.96,12.95,5.49,60.75,92.59,Fatigued
37.14,24.28,991.48,63.5,0.08,0.08,0.22,3.14,15.37,8.83,101.01,98.6,Stressed
37.12,32.4,1016.65,66.23,0.03,0.07,0.09,7.11,7.19,12.27,59.09,95.27,Fatigued
38.48,28.09,1017.78,41.34,0.05,0.13,0.12,7.62,8.96,7.81,93.57,96.29,Possible fever
36.39,22.45,996.96,79.25,0.11,0.15,0.03,12.63,7.77,13.67,80.25,96.86,Normal
36.21,33.89,1036.01,61.15,0.04,0.05,0.05,5.31,0.88,10.75,43.65,93.38,Fatigued
37.07,32.79,1013.91,55.28,0.04,0.08,0.1,14.88,16.52,13.96,77.64,96.19,Normal
38.43,27.94,1013.16,50.59,1.8,3.04,1.21,13.57,12.56,7.62,152.52,90.44,Overexertion
36.88,22.21,1019.68,58.81,-0.01,0.16,0.08,24.58,6.47,10.94,90.13,88.82,Low oxygen state
36.52,27.23,1014.1,78.95,0.02,0.14,0.21,2.7,9.16,18.69,94.5,96.67,Stressed
38.54,27.49,1008.78,38.02,0.03,0.1,0.14,10.68,13.99,2.44,91.89,95.37,Possible fever
37.03,27.49,1017.4,36.84,0.26,0.29,0.32,15.3,11.78,15.19,95.22,97.51,Stressed
37.1,28.37,1002.53,66.07,0.11,0.06,0.06,9.36,10.16,11.86,60.65,93.04,Fatigued
36.61,30.29,1014.45,65.98,-0.01,0.01,0.05,8.44,6.46,7.1,59.03,94.6,Fatigued
36.89,31.25,1033.49,70.22,0.27,0.1,0.24,11.97,21.23,4.26,98.49,95.79,Stressed
36.72,37.32,996.77,56.09,0.14,0.08,0.23,12.35,14.52,8.95,94.4,96.49,Stressed
36.94,26.42,991.57,75.93,0.01,0.11,0.18,13.0,13.49,9.93,100.01,86.28,Low oxygen state
38.78,26.59,1025.75,59.17,0.09,0.1,0.09,15.02,17.82,16.25,88.28,98.57,Possible fever
38.55,28.08,1007.78,70.78,0.13,0.1,0.07,12.54,7.38,12.77,81.94,96.97,Possible fever
38.29,23.63,1018.21,55.05,2.0,2.03,2.84,2.68,10.96,10.95,163.37,92.81,Overexertion
38.06,21.9,1020.67,41.49,0.09,0.07,0.09,11.23,7.54,16.67,105.38,95.43,Possible fever
37.0,24.8,1013.54,32.5,0.14,0.13,0.17,7.81,12.26,10.17,111.57,91.2,Low oxygen state
37.03,25.85,1027.72,57.71,0.13,0.13,0.09,2.64,12.73,12.72,70.37,95.9,Normal
36.86,25.89,1009.27,77.85,0.1,0.05,0.22,10.23,10.84,16.44,101.36,97.48,Stressed
36.48,34.64,1011.21,56.39,0.16,0.19,0.18,3.19,9.54,14.8,122.31,96.5,Stressed
37.52,28.0,1008.21,39.56,0.04,0.08,0.11,3.08,9.1,14.14,131.67,90.87,Low oxygen state
36.93,26.79,1026.81,67.36,0.06,0.07,0.1,13.0,4.53,5.32,67.43,96.06,Normal
38.2,30.14,1008.13,60.64,0.05,0.04,0.17,13.2,11.56,8.43,81.7,94.86,Possible fever
36.41,33.9,1028.61,61.24,0.05,0.13,0.09,12.26,4.17,9.06,92.95,93.21,Low oxygen state
36.36,23.2,1007.48,67.67,0.06,0.11,0.07,8.6,10.9,4.74,109.18,85.8,Low oxygen state
37.41,31.49,1001.63,73.13,0.12,0.07,0.08,6.67,5.77,11.94,106.96,96.43,Dehydrated
36.94,23.9,1000.13,52.92,0.11,0.14,0.11,16.87,7.7,5.79,85.37,97.27,Dehydrated
36.94,36.02,1017.84,39.33,0.08,0.07,0.15,17.87,9.0,9.64,71.74,95.72,Normal
37.88,24.28,1020.52,43.43,0.12,0.09,0.11,10.69,13.88,12.39,105.52,96.01,Dehydrated
36.39,27.22,1023.81,68.47,0.14,0.12,0.1,-4.21,13.25,0.29,90.41,83.55,Low oxygen state
36.85,22.12,1011.28,79.21,0.15,0.11,0.13,8.17,10.3,15.27,57.42,96.43,Normal
37.49,27.87,1004.8,47.36,2.1,2.13,2.59,10.52,5.69,10.62,192.48,93.34,Overexertion
38.47,24.14,1007.33,30.57,3.26,3.99,3.59,14.62,12.81,13.78,179.05,91.21,Overexertion
37.8,21.63,1009.55,32.18,0.1,0.03,0.05,9.82,6.23,15.25,88.24,96.98,Dehydrated
37.03,20.14,1013.24,50.95,0.09,-0.04,0.02,15.17,7.87,6.78,49.22,94.63,Fatigued
37.64,33.98,1003.57,49.75,0.15,0.11,0.04,6.52,19.64,7.14,94.03,97.41,Dehydrated
39.14,21.5,1017.86,63.9,0.09,0.16,0.16,3.16,15.7,0.48,108.5,96.79,Possible fever
37.6,29.06,1003.72,58.99,0.06,0.19,0.1,10.59,1.01,8.13,97.1,95.28,Dehydrated
39.02,24.02,1026.57,41.76,0.06,0.07,0.07,15.15,11.83,-0.52,102.09,96.02,Possible fever
37.91,31.58,1007.51,68.17,3.28,0.85,2.12,13.09,9.79,14.29,167.08,90.01,Overexertion
36.86,37.39,1019.58,72.22,0.14,0.25,0.13,12.19,5.62,16.24,96.05,95.86,Stressed
38.65,20.78,1022.06,43.42,2.72,3.26,2.84,6.41,11.66,8.78,174.97,91.65,Overexertion
37.43,28.47,1016.75,51.31,0.13,0.07,0.09,9.55,10.27,5.35,106.95,97.54,Dehydrated
36.66,26.72,1023.52,77.18,0.08,0.04,0.07,14.27,11.86,10.38,64.16,93.27,Fatigued
37.09,37.19,1028.58,76.37,0.08,0.18,0.04,7.71,1.52,14.24,107.76,83.88,Low oxygen state
37.2,28.26,1016.69,58.65,0.07,0.2,0.15,10.16,15.6,3.3,65.38,94.85,Normal
37.45,28.98,1015.61,33.61,0.05,0.08,0.16,12.11,13.85,12.13,101.71,98.48,Dehydrated
36.72,28.46,1019.19,62.73,0.14,0.12,0.09,7.99,13.23,9.4,61.0,97.93,Normal
37.07,31.35,1011.46,55.32,0.06,0.03,0.08,7.71,12.42,12.38,63.37,95.3,Fatigued
36.87,24.55,1019.76,59.31,0.08,0.05,0.07,9.4,11.43,7.81,66.04,91.64,Fatigued
36.32,22.98,1010.28,44.63,0.02,0.07,0.18,10.26,9.89,7.65,82.06,98.77,Stressed
38.43,32.49,1023.1,31.69,0.08,0.04,0.19,10.15,8.89,13.1,96.56,97.03,Possible fever
37.7,35.47,1019.78,60.46,-0.0,0.04,0.04,2.32,8.34,10.89,86.66,96.37,Dehydrated
37.55,26.04,1019.01,55.49,0.1,0.11,0.07,12.61,7.2,7.86,101.73,96.67,Dehydrated
37.2,32.54,1014.67,41.03,0.11,0.13,0.1,7.76,15.96,6.57,70.57,98.33,Normal
36.24,33.43,1005.95,58.56,0.17,0.07,0.05,11.46,9.34,10.02,81.79,96.36,Stressed
36.37,26.58,999.08,79.08,0.18,0.11,0.09,4.67,8.32,5.02,105.77,96.5,Low oxygen state
37.01,34.31,1003.35,49.46,0.05,0.1,0.06,2.04,3.15,9.06,61.77,93.48,Fatigued
38.15,32.94,1020.78,77.52,2.98,1.55,3.76,21.14,13.72,4.03,122.75,88.67,Overexertion
36.56,26.25,1017.29,74.35,0.07,0.14,0.09,1.7,14.69,-4.07,65.92,95.17,Normal
37.69,26.12,1000.6,67.89,0.11,0.08,0.04,6.46,8.54,3.78,99.3,96.45,Dehydrated
36.77,32.25,998.44,31.83,0.24,0.13,0.2,13.54,9.87,15.03,81.6,98.24,Stressed
38.64,27.67,1021.7,71.6,0.08,0.06,0.14,8.36,12.65,16.07,89.44,97.58,Possible fever
38.57,25.27,1007.88,65.41,2.54,2.03,2.14,9.32,7.44,13.46,177.94,93.54,Overexertion
36.61,28.55,1006.77,49.85,-0.01,0.05,0.04,10.52,4.52,7.79,104.69,89.92,Low oxygen state
38.22,24.38,1011.78,50.34,0.97,1.15,1.5,17.42,6.58,5.33,136.63,90.79,Overexertion
37.65,36.43,998.69,67.37,0.13,0.15,0.04,11.79,15.42,9.15,108.63,98.35,Dehydrated
36.66,31.73,1005.57,51.24,0.13,0.09,0.07,6.85,12.36,0.78,104.68,93.13,Low oxygen state
37.95,28.76,1016.85,54.82,3.08,1.65,2.85,5.07,19.08,9.13,182.74,91.2,Overexertion
38.55,26.2,1006.79,48.57,0.07,0.18,0.12,5.5,6.04,10.44,86.57,95.84,Possible fever
39.11,21.82,1001.25,79.87,0.21,0.09,0.16,2.55,8.65,18.04,92.88,95.74,Possible fever
37.58,33.04,1015.61,45.17,0.09,0.07,0.18,4.3,6.68,21.52,83.72,97.25,Possible fever
38.39,19.48,1009.64,42.76,1.89,2.73,2.44,10.95,9.5,13.5,192.58,92.65,Overexertion
36.22,30.16,1009.12,42.72,0.07,0.23,0.19,3.37,14.14,5.87,76.38,97.44,Stressed
36.74,26.38,1003.22,79.79,0.16,0.19,0.25,14.32,11.63,13.94,106.38,96.41,Stressed
37.99,19.07,998.96,52.11,3.03,2.18,3.06,16.68,8.52,9.5,161.08,92.58,Overexertion
39.49,31.63,1013.73,34.09,0.15,0.06,0.19,12.26,6.26,15.51,100.05,97.67,Possible fever
36.75,34.12,1011.46,47.86,0.05,0.05,0.04,12.19,7.46,16.1,57.73,94.4,Fatigued
36.53,20.79,1028.79,72.84,0.05,0.05,0.06,3.84,8.15,13.13,62.32,96.9,Fatigued
36.71,32.21,1014.76,68.4,0.05,0.17,0.06,9.18,8.83,11.68,115.41,92.35,Low oxygen state
36.93,26.11,1010.57,32.13,0.09,0.09,0.0,10.58,7.21,0.51,74.99,97.35,Normal
37.68,32.79,1017.83,72.53,0.08,-0.0,0.19,11.67,12.48,16.75,108.97,95.26,Dehydrated
37.19,35.04,1003.79,52.55,0.04,0.02,0.06,5.72,1.58,4.93,61.8,94.32,Fatigued
36.76,26.89,1022.86,40.55,0.13,0.08,0.16,9.44,12.04,7.78,78.46,88.66,Low oxygen state
38.75,35.33,1019.93,68.45,2.42,2.9,2.43,14.74,10.59,11.46,174.18,91.94,Overexertion
38.19,28.26,1006.88,74.79,0.09,0.15,0.12,13.3,11.42,9.81,94.98,97.76,Dehydrated
37.28,28.02,1011.15,30.21,0.12,0.12,0.18,14.05,12.64,11.66,83.07,98.99,Dehydrated
38.7,31.18,1030.03,64.04,0.18,0.05,0.09,0.15,9.4,-0.96,117.41,97.58,Dehydrated
36.82,29.46,1017.45,77.96,0.11,0.09,0.06,15.4,15.55,8.47,126.36,89.52,Low oxygen state
36.85,27.41,1016.8,42.59,0.1,0.21,0.25,1.62,7.78,9.4,102.46,96.19,Stressed
37.8,30.07,1024.64,70.16,4.52,2.08,1.73,17.19,14.08,11.68,166.33,92.7,Overexertion
38.26,22.19,1005.7,76.78,0.03,0.08,0.02,12.76,14.42,13.3,91.89,98.96,Possible fever
36.81,18.18,1005.15,66.78,0.15,0.07,0.19,13.29,14.62,0.36,71.47,96.14,Normal
36.86,23.51,990.9,69.14,0.08,0.05,0.09,2.12,18.0,8.67,71.34,97.53,Normal
36.53,30.22,1013.57,75.48,0.13,0.06,0.17,11.23,8.94,8.79,104.26,87.99,Low oxygen state
37.49,30.58,1021.41,33.56,0.05,0.1,0.15,-1.39,13.5,18.72,104.5,97.25,Dehydrated
38.01,20.7,1024.45,46.02,0.17,0.05,0.1,5.17,3.68,5.82,92.68,96.28,Possible fever
37.05,27.06,1016.48,58.95,0.05,0.06,0.01,11.68,13.23,3.19,61.42,96.59,Fatigued
36.6,22.0,1009.96,39.75,0.13,0.1,0.15,16.32,12.73,5.98,105.46,78.36,Low oxygen state
37.07,27.22,992.96,40.78,0.14,0.11,0.1,14.77,3.78,2.13,59.21,96.85,Normal
37.01,28.26,994.02,34.63,0.05,0.08,0.08,13.25,13.38,6.44,57.55,92.08,Fatigued
38.28,32.06,1018.22,42.13,0.14,0.09,0.12,10.67,6.87,1.15,78.77,98.42,Possible fever
36.4,23.54,1013.66,44.52,0.09,0.03,0.05,12.96,20.4,8.18,66.49,93.18,Fatigued
38.23,28.26,996.32,53.91,0.14,0.08,0.11,3.2,13.42,14.4,110.64,97.15,Possible fever
39.19,27.78,1016.28,44.93,0.06,0.17,0.1,13.15,14.54,-1.06,95.85,98.51,Possible fever
38.3,22.83,1011.39,67.54,0.1,0.1,0.07,6.06,4.48,8.76,101.5,96.71,Possible fever
35.83,33.2,1024.76,60.58,0.06,0.02,0.03,13.05,16.78,9.38,73.18,94.65,Fatigued
36.92,25.13,1013.11,63.64,0.12,0.17,0.12,12.85,-0.28,4.26,102.46,96.72,Stressed
37.07,17.37,1005.22,36.25,0.05,0.02,0.06,9.22,9.56,12.5,53.05,92.54,Fatigued
36.66,25.47,1013.97,57.2,0.1,0.06,0.12,9.51,8.99,6.51,125.74,83.51,Low oxygen state
36.51,26.8,1017.84,44.62,0.14,0.1,0.18,17.01,8.98,13.21,125.18,92.69,Low oxygen state
38.95,33.91,1013.42,57.28,2.85,2.53,2.41,15.39,1.49,10.33,155.42,94.29,Overexertion
36.95,16.42,1006.32,53.5,0.1,0.04,0.02,17.4,18.99,6.98,118.68,93.7,Low oxygen state
36.9,23.16,1015.62,56.38,0.2,0.2,0.11,14.99,14.72,7.46,86.28,96.84,Stressed
36.72,33.73,1015.81,79.85,0.01,0.05,0.01,9.21,10.44,8.37,111.01,90.03,Low oxygen state
37.04,24.32,1009.05,69.57,0.04,0.18,0.08,18.25,9.09,10.67,66.56,98.35,Normal
36.8,25.63,1025.51,57.15,0.04,0.09,0.06,7.44,8.81,14.03,57.89,93.16,Fatigued
37.68,25.3,1024.13,55.59,0.1,0.1,0.09,18.54,11.58,20.61,91.75,97.03,Possible fever
36.42,29.76,1007.66,55.94,0.23,0.12,0.06,8.45,12.31,13.04,95.91,88.62,Low oxygen state
38.2,28.65,1019.73,43.75,1.23,2.63,3.28,5.21,21.0,11.22,178.03,91.59,Overexertion
37.53,33.77,1016.18,79.53,2.64,1.5,2.0,5.83,7.98,10.29,142.19,90.4,Overexertion
37.39,23.77,1019.17,48.68,0.06,0.17,0.1,9.63,11.81,4.01,108.95,92.69,Low oxygen state
36.37,27.15,1008.42,61.73,0.02,0.08,-0.01,10.37,12.79,7.6,62.85,94.4,Fatigued
36.61,20.03,1002.2,56.94,0.1,0.1,0.09,8.81,5.27,18.81,88.91,93.33,Low oxygen state
36.94,26.94,1013.35,52.62,0.07,0.05,0.08,12.31,6.48,9.93,71.22,98.45,Normal
37.13,35.27,1010.17,65.89,0.03,0.13,0.14,6.44,15.9,16.33,98.39,83.5,Low oxygen state
37.55,31.38,1019.32,75.47,0.04,0.12,0.13,13.32,3.62,-1.53,113.49,95.88,Dehydrated
38.76,34.71,994.21,40.37,0.19,0.04,0.12,-0.19,18.9,1.11,91.19,96.42,Possible fever
37.82,22.23,1008.98,64.87,0.16,0.05,0.09,12.6,4.87,1.81,99.22,97.8,Possible fever
37.22,30.31,1011.09,34.76,0.16,0.11,0.22,4.59,20.1,8.15,92.53,96.34,Stressed
36.63,31.95,1028.37,45.08,0.12,0.17,0.15,-0.7,1.25,4.93,97.67,97.39,Stressed
38.44,34.81,1001.93,49.17,0.15,0.08,0.06,8.02,15.9,5.85,83.59,96.64,Possible fever
37.17,29.48,1009.31,33.58,0.18,0.16,0.23,5.32,14.12,12.22,100.37,97.08,Stressed
36.76,28.41,1018.51,68.78,0.03,0.05,0.06,11.39,3.3,7.52,64.63,90.61,Fatigued
38.41,29.99,1019.44,53.49,2.51,2.37,2.93,0.74,11.93,3.11,171.23,90.04,Overexertion
38.96,34.65,1011.09,36.28,0.14,0.07,0.12,16.2,4.88,6.21,82.52,98.01,Possible fever
36.87,34.82,1007.81,72.07,0.07,0.19,0.07,6.41,4.19,16.94,120.68,81.1,Low oxygen state
37.68,25.68,1001.56,74.12,0.06,0.08,0.06,11.18,14.24,19.29,97.93,97.47,Dehydrated
37.84,24.11,1006.99,42.38,0.07,0.08,0.08,4.26,7.82,8.69,90.74,96.35,Dehydrated
38.02,28.48,1015.68,65.8,2.85,4.07,1.23,20.09,9.21,7.33,178.89,95.49,Overexertion
37.05,39.29,999.03,30.16,0.1,0.08,0.07,5.23,7.85,2.32,71.74,93.57,Fatigued
37.8,34.08,1004.11,68.12,0.08,0.16,0.15,9.42,10.54,8.67,100.83,96.36,Dehydrated
36.93,24.28,1014.36,34.0,0.24,0.24,0.2,5.23,13.7,12.06,99.32,98.26,Stressed
37.12,22.11,999.88,30.63,0.18,0.08,0.13,9.71,0.48,10.21,101.43,98.11,Stressed
36.73,20.81,1010.94,47.34,0.14,0.14,0.06,10.4,14.58,8.58,96.74,82.36,Low oxygen state
38.01,32.81,1010.72,53.01,0.14,0.17,0.13,6.12,8.52,15.34,106.78,97.29,Dehydrated
36.65,30.86,1022.83,36.08,0.18,0.2,0.19,3.54,6.51,7.56,118.08,96.87,Stressed
37.71,27.34,1001.31,46.16,0.14,0.09,0.09,13.32,11.11,4.81,121.52,96.97,Possible fever
36.71,23.69,1027.28,71.47,0.02,0.11,0.09,8.1,11.56,11.16,74.97,97.57,Normal
36.71,33.54,1004.55,38.64,0.12,0.07,0.13,12.08,5.32,6.17,86.57,93.52,Low oxygen state
37.45,28.61,1016.07,49.34,0.13,0.12,0.14,7.44,10.55,6.45,96.9,97.36,Dehydrated
36.73,22.42,1025.05,60.66,0.05,0.03,0.09,10.33,0.69,8.86,64.89,93.28,Fatigued
37.11,25.68,1012.69,39.03,0.15,0.09,0.05,6.94,9.7,10.1,50.18,95.1,Normal
37.98,22.22,1006.41,64.63,0.09,0.08,0.07,8.09,4.98,11.69,66.67,96.43,Possible fever
38.17,28.43,1022.09,69.64,2.5,1.68,2.32,14.12,0.55,10.6,133.4,91.67,Overexertion
37.96,31.18,1014.67,40.24,0.1,0.04,0.15,3.28,12.45,4.63,116.11,97.83,Dehydrated
37.39,25.92,999.57,46.86,4.0,3.53,1.73,10.12,4.51,9.59,163.32,94.83,Overexertion
37.42,26.31,1017.53,64.06,0.16,0.08,0.13,12.94,11.34,2.54,106.36,95.9,Dehydrated
37.9,26.24,1027.78,36.83,0.17,0.16,0.01,12.58,7.5,0.11,106.59,97.0,Dehydrated
39.1,33.53,1011.0,79.13,0.08,0.06,0.11,14.19,9.64,16.8,93.67,96.82,Possible fever
37.21,33.43,1012.97,30.04,0.18,0.1,0.06,8.93,4.18,16.76,99.75,99.01,Dehydrated
38.56,19.98,1011.24,78.17,0.12,0.2,0.05,16.72,7.11,10.58,123.63,97.1,Possible fever
36.77,25.05,1003.11,59.85,0.03,0.08,0.0,-1.12,14.38,13.12,59.94,95.07,Fatigued
36.63,30.99,1000.34,38.64,0.12,0.07,0.06,11.58,5.94,13.95,82.76,97.29,Normal
37.86,35.39,1008.58,73.56,0.17,0.13,0.07,9.36,7.79,-0.16,95.91,96.45,Possible fever
38.17,24.62,1008.32,66.46,4.11,0.98,3.13,14.82,17.83,12.94,175.36,93.5,Overexertion
36.86,35.51,1002.14,31.62,0.07,0.13,0.01,11.68,16.45,19.87,105.22,91.66,Low oxygen state
36.56,36.13,1017.71,38.76,0.03,-0.01,0.05,11.97,14.02,4.53,57.06,94.5,Fatigued
37.74,33.87,997.78,39.75,2.79,2.0,2.63,7.46,16.63,-1.22,150.09,95.77,Overexertion
37.0,22.25,1013.77,64.58,0.11,0.02,0.1,3.48,22.19,15.8,102.96,85.49,Low oxygen state
36.84,32.41,1025.46,31.11,0.08,0.18,0.07,5.03,9.18,11.06,86.71,98.4,Stressed
37.84,34.04,1010.93,77.69,2.91,3.89,3.07,3.11,11.57,5.03,123.1,94.3,Overexertion
37.52,34.28,1015.04,38.48,0.07,0.04,0.05,12.55,13.41,19.16,67.75,93.38,Fatigued
36.97,31.23,1002.02,40.63,0.14,0.08,0.13,16.88,8.21,9.39,100.26,86.95,Low oxygen state
37.28,35.13,1012.9,46.08,0.26,0.12,0.21,9.05,16.51,8.88,83.1,96.52,Stressed
37.26,25.42,1014.85,79.56,0.1,0.12,0.11,7.96,16.55,10.29,104.08,93.25,Low oxygen state
36.95,29.38,1010.16,30.17,0.03,0.04,0.02,13.06,12.28,12.65,66.47,91.29,Fatigued
38.83,26.89,1015.4,63.18,1.3,2.99,2.08,6.43,10.6,4.52,141.62,92.56,Overexertion
36.3,27.74,1007.15,67.18,0.05,0.08,0.03,9.15,5.38,4.11,55.83,95.04,Fatigued
36.83,24.68,1002.26,57.53,0.09,0.14,0.13,9.05,10.67,2.87,95.95,93.53,Low oxygen state
36.55,25.62,1003.87,49.15,0.03,0.07,0.04,2.5,5.82,6.95,68.61,96.21,Normal
38.64,25.09,1015.98,39.78,2.82,2.13,1.54,7.53,13.03,0.82,158.15,94.0,Overexertion
39.04,27.68,1004.24,31.83,0.02,0.2,0.22,14.9,8.94,12.02,78.55,96.76,Possible fever
36.95,27.57,1013.72,79.26,0.04,0.03,0.09,14.33,6.78,17.14,78.75,97.92,Normal
38.13,23.81,1009.19,43.44,0.06,0.13,0.12,-2.52,13.0,13.97,82.28,96.94,Possible fever
36.79,27.02,1009.91,52.17,0.05,0.07,0.13,12.9,15.62,17.45,110.92,89.97,Low oxygen state
36.79,26.8,1008.98,45.01,0.03,0.15,0.04,5.12,12.74,17.73,78.66,85.81,Low oxygen state
36.6,19.55,990.76,35.19,0.2,0.16,0.05,6.22,13.55,11.34,120.61,89.12,Low oxygen state
38.02,32.95,1014.16,70.33,2.33,3.39,2.89,3.02,7.99,8.31,169.59,96.58,Overexertion
36.56,35.75,1014.68,49.14,0.18,0.13,0.08,6.78,12.8,1.21,60.35,95.75,Normal
37.59,19.11,1011.03,33.89,0.12,0.11,0.13,14.82,11.5,13.09,97.57,96.9,Dehydrated
37.64,30.68,1006.7,63.69,0.12,0.1,0.06,8.32,1.29,12.42,96.41,97.91,Dehydrated
36.72,28.26,999.91,67.33,0.24,0.11,0.1,9.37,12.77,9.45,79.93,96.61,Stressed
37.35,29.28,1008.78,65.44,0.02,0.07,0.2,7.83,3.36,8.71,94.37,97.05,Dehydrated
36.92,16.55,1013.58,64.64,0.04,0.01,0.05,11.74,4.07,8.95,63.75,93.07,Fatigued
36.67,32.39,1009.22,63.91,0.04,0.17,0.13,18.21,11.98,8.02,85.57,96.7,Stressed
36.68,28.43,997.72,47.58,0.07,0.05,0.06,21.81,7.98,4.78,66.22,87.8,Low oxygen state
38.53,23.87,1025.42,63.71,0.05,0.17,0.09,12.04,11.4,9.4,85.8,96.61,Possible fever
36.95,33.05,1005.23,56.36,0.02,0.02,0.06,15.59,8.05,10.94,61.67,93.17,Fatigued
36.28,25.15,1015.69,43.0,0.11,0.07,0.16,6.37,11.06,14.76,107.35,85.2,Low oxygen state
38.32,35.83,1018.05,49.75,0.09,0.12,0.12,9.11,1.74,18.41,82.57,96.4,Possible fever
37.22,31.23,1011.7,46.79,0.1,0.04,0.06,11.39,11.33,12.59,46.57,92.91,Fatigued
36.56,30.07,1009.54,41.32,0.04,0.13,0.13,2.21,3.46,14.21,122.0,93.33,Low oxygen state
36.96,26.65,1023.26,48.23,0.19,0.18,0.22,9.85,13.4,7.17,94.05,96.71,Stressed
39.02,16.38,1001.16,60.97,0.1,0.08,0.09,12.79,17.21,15.45,110.2,96.51,Possible fever
38.79,31.4,1010.84,44.63,3.0,2.97,2.32,9.18,7.13,7.3,139.9,95.6,Overexertion
38.33,35.27,1015.98,43.15,3.1,3.24,2.46,9.39,8.41,10.46,169.21,92.37,Overexertion
37.23,24.5,1001.03,56.79,0.16,0.21,0.22,6.48,13.26,9.62,93.34,97.34,Stressed
37.76,14.15,1017.05,38.54,0.11,0.07,0.19,11.05,11.24,20.29,105.29,96.65,Dehydrated
36.96,24.94,1016.89,74.29,0.07,0.16,0.18,9.65,6.79,7.94,61.9,96.48,Normal
38.76,19.21,1006.96,77.32,0.1,0.16,0.07,5.31,8.26,7.94,100.17,95.66,Possible fever
36.9,30.97,1015.85,64.29,0.1,0.14,0.04,10.96,10.15,21.54,101.19,90.29,Low oxygen state
36.33,30.78,1015.27,66.64,0.15,0.18,0.22,8.53,4.72,3.36,108.28,95.73,Stressed
36.62,33.94,999.04,71.1,0.05,0.04,0.03,15.88,11.04,1.8,46.72,94.48,Fatigued
39.64,30.12,1035.75,60.87,0.13,0.1,0.11,7.41,9.2,9.11,86.92,96.01,Possible fever
37.73,28.43,1010.26,68.59,0.14,0.11,0.02,9.07,7.28,13.93,106.15,99.3,Dehydrated
39.03,22.14,1008.33,55.88,3.92,1.85,1.94,8.75,18.0,9.74,148.54,91.73,Overexertion
36.97,27.91,997.03,53.65,0.19,0.15,0.1,18.22,17.0,9.33,80.56,96.69,Stressed
37.05,27.53,1005.13,40.51,0.14,0.28,0.11,1.54,12.98,11.96,92.85,96.27,Stressed
36.51,39.55,1022.15,67.2,0.09,0.05,0.1,14.67,13.69,14.97,53.87,95.15,Fatigued
38.19,29.44,1007.39,66.39,0.03,0.16,0.03,8.08,13.94,7.91,102.45,95.13,Dehydrated
37.95,25.89,1029.46,48.87,2.83,2.91,2.24,7.16,5.84,12.63,155.88,93.65,Overexertion
37.27,25.1,1019.73,45.93,0.06,0.12,0.06,11.16,8.94,7.47,67.89,97.36,Normal
36.72,29.42,1002.54,42.23,0.04,0.0,0.16,8.35,6.91,11.16,98.14,85.17,Low oxygen state
38.13,33.53,1011.32,70.28,1.63,2.15,1.75,5.45,17.82,4.71,132.84,90.0,Overexertion
37.98,25.0,1030.25,65.04,0.03,0.14,0.04,9.96,6.45,12.54,93.05,98.1,Possible fever
36.67,31.29,1022.46,53.95,0.1,0.09,0.18,9.28,-2.14,6.25,59.3,96.55,Normal
36.93,27.61,993.61,52.77,0.09,0.11,0.0,1.7,12.66,7.27,96.88,93.75,Low oxygen state
38.82,24.4,1024.68,56.78,0.08,0.11,0.12,0.62,4.5,6.21,91.07,97.64,Possible fever
37.72,32.49,1024.13,77.29,0.07,0.07,0.05,14.19,2.93,11.49,100.74,98.83,Possible fever
38.28,36.23,1009.15,36.02,0.09,0.13,0.09,16.17,16.92,6.64,109.89,97.43,Possible fever
36.3,30.14,1020.93,51.45,0.05,0.06,0.04,11.15,13.58,7.17,66.67,92.7,Fatigued
36.82,30.9,1020.24,39.2,0.07,0.04,0.05,13.28,5.05,13.4,58.88,94.09,Fatigued
38.23,29.17,1018.41,56.21,2.49,2.12,2.33,4.18,18.5,9.19,163.12,94.96,Overexertion
36.87,29.39,1006.11,56.73,0.29,0.17,0.13,10.66,11.45,4.16,118.89,98.42,Stressed
38.28,28.75,1008.61,76.98,2.58,1.93,2.11,4.72,12.27,7.97,182.71,95.42,Overexertion
36.07,20.05,998.91,79.27,0.1,0.09,0.13,4.26,11.25,20.12,90.58,89.21,Low oxygen state
38.63,32.61,1021.12,66.79,0.14,0.11,0.08,14.07,10.56,10.28,88.44,97.81,Possible fever
36.64,26.19,1013.76,48.52,0.1,0.09,0.11,11.53,6.1,4.58,120.13,86.29,Low oxygen state
38.3,28.08,1011.24,33.36,2.34,3.34,3.33,8.2,12.62,10.36,133.76,93.1,Overexertion
37.12,32.4,1022.38,67.3,0.02,0.02,0.06,14.07,8.31,7.76,65.1,96.22,Normal
38.04,35.83,1022.85,60.02,0.14,0.07,0.13,6.96,0.55,11.39,103.86,98.54,Dehydrated
36.22,24.21,1022.23,58.31,0.1,0.04,0.09,10.74,9.08,4.53,110.39,88.21,Low oxygen state
37.39,23.95,1018.86,33.03,0.06,0.02,0.07,19.51,7.02,15.43,74.36,94.71,Fatigued
38.49,32.76,1011.77,30.96,2.0,1.26,2.79,8.61,11.33,3.86,153.49,95.38,Overexertion
