body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,Resting,Light activity,Moderate activity,High activity,Sleeping,Walking,Running,Sedentary,Normal,Stressed,Fatigued,Dehydrated,Possible fever,Low oxygen state,Overexertion,Early illness indication,Hot environment,Cold environment,Humid environment,Low-pressure environment,Healthy,Slight abnormality,Warning,Critical
39.85,43.56,1005.9,61.76,1.09,-1.96,0.4,161.24,85.88,126.41,47.89,88.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37.62,12.7,952.12,85.12,0.38,1.74,0.07,-474.46,-369.33,-269.8,115.05,70.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36.5,38.12,1029.06,25.98,1.23,-1.71,-2.16,316.39,20.74,-51.17,86.59,73.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37.83,25.94,1001.92,83.5,-0.53,1.56,0.21,-348.68,327.92,-449.14,182.05,80.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39.95,32.88,1021.67,18.58,-1.71,1.36,-1.51,417.71,-316.41,241.99,175.85,66.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
36.82,43.93,997.7,75.25,-0.16,-0.32,-1.17,-107.15,92.14,213.33,48.03,66.35,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.28,26.08,1023.98,13.5,1.58,-2.12,1.75,-354.25,-165.82,-356.51,56.55,76.95,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
38.62,13.36,1005.13,89.32,-1.97,1.84,-2.1,-446.25,142.23,-467.1,52.12,71.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.46,38.98,1003.35,18.18,-2.91,-2.05,-0.6,-422.87,312.21,-189.89,124.11,88.06,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38.15,19.26,987.12,57.73,-1.26,-1.45,0.55,331.27,-472.6,-401.77,197.11,81.92,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36.92,41.68,978.58,60.21,-1.8,2.55,-1.08,-249.28,-304.46,51.59,73.74,64.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39.34,12.87,1026.59,90.17,0.53,1.64,2.08,8.97,-12.65,54.42,95.99,70.56,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38.72,17.98,1021.05,62.15,-2.28,2.17,-1.01,-286.24,-402.24,-231.86,78.36,99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39.22,43.88,1040.12,27.67,-2.47,2.89,-1.75,344.88,332.31,-131.51,199.36,89.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.4,40.81,1028.68,63.31,-2.66,-1.09,-1.29,76.28,-203.76,476.43,158.94,98.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.66,17.66,957.37,41.74,0.74,-1.22,-0.7,444.59,115.56,-279.76,195.04,79.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.33,37.18,1045.41,50.34,-1.52,-2.77,-1.37,-345.45,-237.7,179.95,120.42,74.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
37.24,13.02,1024.96,28.1,-2.92,1.75,1.66,-316.36,-29.47,314.24,42.77,75.81,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36.31,15.52,984.59,73.06,-0.77,1.94,0.58,124.66,248.42,286.26,74.1,80.29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.91,16.38,1014.51,26.99,-2.06,0.35,-1.71,-83.39,15.1,85.66,128.7,72.9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.82,11.51,1026.42,38.75,-0.58,-1.71,-1.62,-205.09,457.66,266.78,131.99,83.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.18,26.96,963.66,99.2,-1.43,0.88,2.83,-360.89,137.82,190.02,82.39,70.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.05,23.67,1046.61,47.83,1.72,2.76,2.68,-213.55,113.62,98.92,98.87,79.18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
38.77,30.64,1015.06,83.66,1.57,2.0,-1.5,400.74,264.89,-343.85,49.86,84.24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.91,34.11,952.0,53.67,1.75,-2.67,1.67,168.66,-83.35,365.36,130.94,98.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.57,30.84,1005.34,85.18,1.0,-1.15,1.1,282.52,83.87,197.22,156.46,71.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.2,19.75,969.42,36.82,1.7,1.26,1.03,267.97,-226.42,-299.14,60.72,71.55,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.72,12.89,975.11,56.36,0.68,2.09,-1.0,168.7,252.04,238.0,193.64,81.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.23,35.62,956.89,60.28,1.78,-0.55,-2.52,274.57,-443.61,490.07,170.47,98.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.44,20.82,991.74,20.15,-2.25,1.12,2.67,-92.94,-201.05,446.09,144.27,96.89,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
39.7,18.65,976.46,68.73,0.99,0.39,-0.36,-16.23,386.52,-219.7,195.57,85.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.3,34.17,1033.65,80.46,0.2,-0.8,1.75,-65.32,-134.45,-432.48,104.65,98.61,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36.88,25.47,1036.06,54.18,-2.32,2.76,-0.83,457.02,-128.05,-418.44,112.1,93.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36.76,17.16,952.69,89.53,1.84,-2.83,-2.52,385.92,-114.01,2.6,124.54,74.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.37,36.83,1027.26,79.93,-0.85,0.51,-2.69,188.5,-13.49,-318.71,154.98,63.06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.57,38.22,953.87,27.88,0.62,-2.97,-0.68,-65.26,8.39,497.64,80.61,89.94,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
39.46,44.49,994.71,93.82,-1.11,-1.42,0.86,-126.56,-454.75,-430.42,175.35,78.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36.03,26.38,960.43,86.61,-0.7,-2.15,2.3,497.66,411.17,331.54,168.7,67.67,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.64,11.28,1006.09,42.15,-0.51,-2.91,-0.07,-392.91,-122.42,-272.32,139.77,86.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.54,28.1,1045.61,57.34,-1.7,0.28,0.64,199.52,38.35,-160.23,97.33,69.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
39.54,10.81,973.06,28.93,0.55,2.88,-1.43,-185.77,71.11,412.36,123.92,74.61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37.22,43.17,1033.95,68.06,-0.79,-1.79,-0.3,-123.88,355.42,57.16,182.74,82.68,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36.91,16.12,1028.37,25.88,-0.99,-2.33,1.69,292.63,-19.14,107.25,169.9,91.64,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
39.61,42.39,1026.0,64.07,-2.01,-2.88,-2.4,-132.66,407.08,-65.1,56.1,78.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35.71,43.25,976.67,42.73,-2.59,-1.32,2.88,484.07,-242.17,497.59,138.19,61.94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.66,37.14,1011.96,21.39,0.43,0.04,-1.0,51.41,481.67,498.55,145.13,85.98,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.56,13.06,958.55,30.82,-0.73,-1.08,-0.65,-136.22,106.49,49.84,126.95,66.39,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36.16,29.54,998.36,51.89,3.0,0.04,-2.57,-390.36,31.02,133.33,76.97,66.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37.28,22.4,1042.0,22.05,-0.42,1.16,-2.8,107.72,488.65,-167.69,179.63,69.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38.75,38.71,1001.17,79.67,0.06,1.36,-1.59,-170.69,466.9,-399.62,97.84,74.05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.15,20.58,953.37,24.53,0.52,1.37,2.74,-316.85,-276.61,274.16,90.33,78.63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36.89,25.79,1019.83,29.79,1.21,-0.96,2.52,407.22,463.78,-176.44,173.28,71.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39.02,30.08,1037.26,15.79,0.48,1.6,1.28,182.82,121.62,290.01,165.23,76.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.95,11.24,969.72,93.41,0.75,0.58,-1.77,-134.83,28.18,-140.57,53.52,64.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39.01,31.31,965.79,11.72,-2.75,2.47,-0.87,262.85,-327.33,5.8,45.96,82.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39.31,22.05,952.81,70.78,-0.09,-2.6,-2.29,82.72,-362.37,-197.69,164.22,76.93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.73,28.52,1026.24,77.42,1.21,0.53,0.1,24.4,233.16,-162.33,197.65,85.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.11,14.37,1041.17,56.91,2.35,2.45,-2.16,221.83,473.96,-298.56,140.4,71.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39.91,21.75,998.88,45.7,0.13,1.1,-0.8,-77.43,-318.09,-65.94,82.44,81.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38.86,30.36,977.78,35.14,0.06,-1.09,-2.39,497.01,-402.47,169.66,150.45,88.37,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.48,30.01,1042.5,59.38,-2.26,-1.58,-1.2,-471.83,-474.64,320.48,157.88,76.4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
38.62,15.53,969.85,78.09,2.28,-1.29,0.78,103.51,469.44,-99.59,181.67,60.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.55,24.51,992.35,71.55,2.57,-0.32,-1.66,-212.87,-381.59,402.08,147.21,63.33,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
38.57,28.18,1040.42,44.35,-2.44,2.14,0.12,376.46,-331.83,483.44,187.45,82.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.93,12.84,1048.78,44.15,-2.93,-0.87,-0.06,384.07,-192.39,-267.01,177.26,64.17,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.47,30.98,976.46,16.01,1.62,1.68,2.83,131.12,-203.96,73.5,118.3,92.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
39.61,18.11,1045.14,94.49,-0.07,-2.55,-1.62,112.6,-462.12,211.28,182.98,79.39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.51,42.21,998.16,79.2,0.19,2.72,1.62,-91.07,440.65,471.21,171.98,71.24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.22,19.4,1013.6,78.13,2.29,0.11,0.73,107.01,-436.97,298.41,175.01,86.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.1,37.56,1025.99,95.25,0.82,-2.23,-2.06,-323.04,-198.37,14.02,140.53,60.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37.1,30.38,987.14,83.68,-1.56,0.16,-2.12,-490.52,-380.6,51.84,109.0,84.92,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36.33,33.99,1033.46,85.34,1.49,2.08,0.7,-259.91,13.11,-137.41,110.79,79.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36.65,41.56,1042.31,65.49,-0.45,2.06,0.49,-266.18,-405.65,132.71,74.62,67.82,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.66,39.67,1026.19,38.07,-0.19,0.87,0.88,-436.15,66.05,-198.91,53.15,92.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.91,14.47,961.67,45.22,2.28,-1.55,0.7,-450.54,-356.62,-468.23,123.81,66.82,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38.17,42.68,955.33,75.54,-1.87,-2.32,-2.88,182.0,220.72,280.31,125.5,93.11,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
39.4,14.85,980.14,60.29,0.4,-2.56,2.08,-56.88,434.75,173.16,71.77,87.77,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
37.52,21.07,1027.31,39.91,-2.27,1.39,-2.66,-460.19,-58.85,-408.66,160.62,80.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.32,28.31,1035.84,47.03,2.28,-2.53,-2.14,-38.87,-456.66,450.38,122.46,61.04,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.14,42.67,990.99,90.44,2.28,-0.55,1.26,100.89,374.23,-245.01,73.42,61.13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.11,31.95,962.33,56.68,2.83,0.27,2.08,390.63,5.15,320.96,193.03,69.51,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.44,40.62,1024.66,89.63,-2.37,-1.34,-2.29,-432.13,-377.73,-286.34,86.53,64.77,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.08,42.96,1034.11,63.09,2.73,2.85,0.75,-87.88,-98.43,378.3,194.23,61.12,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38.39,36.2,960.93,59.08,1.6,-0.4,-2.14,219.75,-71.61,415.57,161.23,88.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36.48,26.87,992.47,97.18,2.73,1.17,1.1,-124.59,432.38,-266.0,183.69,71.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.9,23.58,1014.22,17.2,0.01,1.21,1.36,277.03,142.04,109.04,92.08,69.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.84,19.63,1025.36,49.78,1.24,-1.47,-1.62,-449.06,-14.21,310.1,199.58,92.87,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
37.77,27.73,1045.05,20.42,0.01,2.19,0.07,-242.47,-272.45,197.3,95.44,85.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
36.79,11.68,970.01,78.26,-2.81,-2.18,2.26,-386.73,-318.49,-303.72,128.09,74.71,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.2,17.99,1040.93,63.08,-1.73,-2.02,2.58,-227.56,299.56,-126.79,151.67,96.11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.43,22.54,1034.84,43.64,-0.16,1.95,2.32,-327.07,88.07,-298.29,133.15,81.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.88,39.87,1000.26,45.49,1.6,-0.76,-0.64,-145.62,-161.36,319.29,150.34,67.61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
36.63,23.16,1009.19,22.77,-2.47,1.7,-2.36,-344.63,21.1,50.1,157.02,98.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.32,18.38,1020.01,33.8,0.07,-2.2,1.64,448.8,-68.07,383.56,182.92,68.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39.02,37.39,1039.66,79.08,0.82,-0.4,0.29,-62.08,443.5,486.18,144.73,87.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36.5,43.01,1005.53,84.05,0.33,1.84,-0.9,-197.97,-100.82,45.8,182.86,88.05,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38.98,37.12,971.77,85.72,-0.25,-0.36,-0.65,-338.2,158.71,239.79,133.72,95.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.68,14.4,992.73,14.98,0.14,2.18,-0.68,263.52,316.42,-480.6,93.39,65.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
35.83,21.21,983.21,26.94,2.9,1.26,1.96,-37.42,192.0,225.57,159.69,91.54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36.24,31.1,1044.93,48.0,2.39,-2.83,-1.63,224.27,-190.02,-176.56,44.88,64.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.52,16.86,960.15,50.08,-2.25,-0.02,-0.9,35.26,76.46,-481.54,68.15,87.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38.21,32.28,996.53,34.3,-0.56,-2.42,1.56,362.65,-98.0,94.66,196.27,65.73,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36.33,18.26,1048.79,98.35,-2.74,-1.31,2.79,-450.77,45.18,244.42,122.34,69.31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
38.67,28.99,1000.46,93.25,-0.87,1.34,0.77,-201.59,-101.35,40.38,40.8,97.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.2,34.74,993.58,17.91,-1.61,-1.47,-2.87,-269.12,-78.03,-116.65,163.64,98.85,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36.99,37.54,1016.34,73.62,-2.22,-1.43,0.46,250.92,486.42,-436.87,42.15,94.36,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38.0,38.02,972.52,29.22,-2.19,-2.98,-0.8,-86.48,-430.54,-373.77,100.98,65.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36.82,37.12,1034.67,97.19,-2.7,-2.22,0.62,143.44,217.86,151.09,147.37,60.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35.86,14.8,997.6,71.3,2.42,-1.12,-0.07,-479.89,-462.12,-236.69,130.59,83.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.3,44.63,991.31,16.42,2.27,1.88,-0.81,450.27,-471.7,-417.15,78.07,99.45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.88,37.03,992.46,13.59,-0.08,-1.45,-2.5,45.39,479.91,-64.85,105.95,74.51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.56,13.64,1018.3,38.83,-2.39,-1.31,2.77,-283.81,-425.66,122.31,195.63,78.71,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37.32,34.41,1015.72,59.89,2.26,-2.54,-2.2,473.63,254.52,236.49,155.92,79.09,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.15,26.45,1001.2,59.41,2.03,-0.92,0.92,-466.14,120.51,453.16,169.04,80.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.57,24.98,1009.62,57.89,0.83,-1.77,-0.02,-151.6,-488.02,377.07,191.22,98.82,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36.93,33.68,1036.63,78.11,1.69,-2.23,-0.73,-3.31,-352.74,-173.34,190.73,94.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
38.25,15.88,1030.75,82.06,-0.41,-0.65,-2.92,-257.26,-471.34,-476.95,196.41,90.53,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.79,44.98,1002.17,28.97,-1.33,1.21,1.62,-11.7,-26.77,-140.66,175.63,71.32,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39.13,29.06,1043.19,14.5,-0.63,0.51,0.03,204.08,379.28,267.0,176.25,79.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
36.28,30.81,996.05,16.76,0.36,2.68,-2.35,176.42,-372.23,403.7,142.34,93.32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
38.35,24.88,980.86,86.02,-0.2,-0.71,1.76,-262.72,-277.72,-363.2,79.47,91.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37.52,31.21,965.8,59.77,-0.95,2.0,0.17,-493.5,-249.6,-253.79,137.67,83.44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.98,33.24,972.45,43.99,1.86,0.9,2.53,311.43,484.71,409.24,77.93,63.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39.22,22.09,1017.69,75.82,-0.1,-0.33,1.23,108.95,154.5,303.66,122.88,94.31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36.42,26.17,1007.68,87.37,-2.54,0.4,1.1,289.64,-428.97,15.94,54.62,84.36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1
38.55,18.95,963.09,70.87,0.39,2.23,-1.13,128.7,-102.98,-300.22,104.22,72.22,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36.35,37.02,997.81,14.48,1.5,-0.08,1.82,75.44,-104.17,-63.56,73.39,75.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36.06,35.81,965.36,91.64,-0.9,-2.24,2.17,-121.58,167.0,146.68,134.21,94.15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39.69,38.38,990.47,49.71,-1.06,-2.83,-2.02,-368.73,-110.11,-380.24,157.18,99.9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.24,34.6,974.3,50.51,-0.28,-1.33,0.79,433.46,371.39,495.06,124.82,87.96,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.53,10.7,998.87,89.75,-0.15,-1.74,2.93,471.8,-212.23,-17.42,115.48,63.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.09,16.69,1036.33,83.95,-0.53,2.59,2.27,-370.22,-188.98,121.06,186.02,70.98,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37.62,23.6,979.77,85.93,-0.62,-1.48,0.7,165.43,-292.24,-35.26,76.14,93.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.64,18.2,1047.27,14.39,-0.5,-0.28,-2.36,350.98,8.2,414.26,123.0,93.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.69,28.61,999.89,54.51,1.14,1.6,-2.16,-463.86,190.32,-278.16,115.34,65.19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
37.94,41.43,967.42,86.92,-2.52,1.67,-0.94,-298.82,-296.77,-407.86,117.45,81.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.35,35.83,1016.7,78.93,-0.06,0.72,1.21,-363.01,236.13,-56.28,60.41,63.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.01,19.33,1036.67,98.77,-0.44,2.0,-0.22,219.44,77.26,-150.64,110.08,71.35,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
