body_temp,ambient_temp,pressure_hpa,humidity_pct,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,heart_rate_bpm,spo2_pct,risk_level
37.91,22.61,1003.74,30.95,0.14,0.08,0.04,11.53,13.23,12.61,88.17,96.8,Slight abnormality
37.15,16.63,1009.66,69.88,0.14,0.05,0.0,6.93,13.29,4.24,74.7,95.86,Slight abnormality
38.82,23.31,1014.74,77.64,0.19,0.1,0.05,12.17,11.54,12.24,115.28,93.71,Warning
37.26,25.02,1026.92,62.26,0.07,0.02,0.07,23.85,14.52,20.31,89.8,96.44,Slight abnormality
36.86,27.03,1014.05,60.36,-0.03,0.19,0.08,14.08,13.42,16.49,103.05,94.59,Slight abnormality
40.97,35.59,1003.15,40.33,0.12,0.08,0.01,11.43,9.08,9.78,175.38,94.45,Critical
40.44,21.09,1011.53,69.71,0.08,0.04,0.2,12.55,10.42,9.44,146.47,78.14,Critical
37.96,34.38,1021.65,38.26,0.08,0.1,0.02,11.9,9.67,11.38,85.76,98.14,Slight abnormality
36.85,22.78,1008.89,47.04,0.12,0.09,0.05,5.94,2.13,18.07,64.72,97.19,Healthy
40.41,35.79,1002.32,33.76,0.01,0.11,0.09,12.85,5.48,5.06,202.51,81.13,Critical
40.95,29.96,1026.39,56.52,0.12,0.14,0.1,4.07,11.47,9.29,161.69,85.72,Critical
40.19,29.46,1006.86,36.37,0.13,0.08,0.05,6.93,8.73,24.63,133.47,85.99,Critical
39.7,34.92,1002.44,57.47,-0.02,0.15,0.08,2.06,14.28,13.58,152.91,82.55,Critical
36.43,39.09,1019.21,74.49,0.12,0.11,0.07,7.6,13.91,12.33,70.6,98.22,Healthy
39.1,28.77,1017.72,73.05,0.09,0.19,0.12,8.03,16.96,19.19,121.87,88.4,Critical
38.34,34.43,1005.95,76.45,0.04,0.07,0.13,12.6,12.14,9.76,116.01,92.39,Warning
39.29,30.8,1009.9,78.43,0.06,0.06,0.16,9.15,14.81,5.58,127.06,85.18,Critical
38.54,20.46,1027.38,70.25,0.21,0.06,0.01,2.81,19.13,2.84,101.32,92.46,Warning
40.39,41.04,1002.68,53.56,0.02,0.16,0.08,8.01,20.74,13.08,169.11,85.3,Critical
39.85,28.4,996.74,62.69,0.08,0.13,0.16,6.9,14.41,8.39,154.77,83.45,Critical
38.34,27.17,1017.32,65.6,0.14,0.01,0.14,3.81,9.65,8.18,65.63,90.41,Warning
36.51,31.3,1004.46,65.57,0.09,0.09,0.17,13.22,15.17,5.59,60.15,96.77,Healthy
36.98,33.17,1008.09,79.54,0.16,0.13,0.15,11.46,10.89,9.76,76.97,98.05,Healthy
37.56,25.18,1016.0,35.22,0.15,0.09,0.16,7.16,12.31,11.49,101.42,97.13,Slight abnormality
40.59,30.36,999.6,53.83,0.12,0.14,0.21,11.51,11.81,7.17,199.71,83.79,Critical
35.77,27.7,1005.75,41.54,0.13,0.07,0.13,-5.18,6.02,16.37,63.54,96.74,Healthy
40.18,31.38,1012.21,61.95,0.17,0.15,0.15,14.95,8.87,9.07,174.42,83.22,Critical
38.35,34.86,1000.86,61.48,-0.02,0.11,0.07,6.3,12.05,8.87,102.45,93.31,Warning
37.2,30.83,996.54,45.05,0.05,0.04,0.11,13.58,2.57,9.04,85.18,96.24,Slight abnormality
36.93,28.55,1016.22,54.28,0.15,0.08,0.11,11.4,13.03,1.43,67.82,95.41,Healthy
38.9,27.04,999.85,70.21,-0.0,0.17,0.1,6.34,16.72,9.29,125.42,89.15,Warning
36.66,35.49,1013.49,76.7,0.12,0.05,0.08,8.77,7.25,4.06,68.21,96.11,Healthy
37.08,20.73,1005.58,45.45,0.06,0.04,0.06,14.08,1.04,7.86,63.37,97.2,Healthy
38.03,19.7,1014.85,44.98,0.06,0.12,0.11,-2.51,7.55,2.83,132.81,93.74,Warning
36.62,27.3,1038.49,68.34,0.05,0.13,0.09,3.85,10.21,8.37,76.47,95.51,Healthy
36.63,26.99,1021.64,49.93,0.09,0.17,0.13,1.96,3.13,3.94,68.75,96.14,Healthy
39.23,37.77,1007.77,49.89,0.08,0.17,0.12,13.36,15.16,16.31,117.71,90.79,Warning
39.14,26.35,1015.79,77.54,0.08,0.18,0.12,15.27,12.52,12.44,119.49,95.87,Warning
37.77,29.66,1025.84,79.18,0.16,0.2,0.17,10.18,11.54,15.82,77.32,98.14,Slight abnormality
37.76,28.12,1022.94,78.67,0.03,0.14,0.12,5.8,7.06,4.61,104.36,96.35,Slight abnormality
36.66,23.77,1018.66,68.94,0.08,0.12,0.04,15.68,12.9,14.61,69.28,98.32,Healthy
39.66,28.8,1003.6,47.79,0.16,0.08,0.12,8.36,6.37,13.99,166.91,90.41,Critical
36.93,22.78,1012.21,53.34,0.06,0.18,0.11,11.03,12.0,1.11,53.6,96.23,Healthy
37.63,33.17,1014.1,55.69,0.06,0.12,0.14,8.32,8.69,11.89,70.69,95.68,Slight abnormality
37.56,31.92,1016.29,34.33,0.12,0.07,0.19,13.81,-2.54,20.5,94.22,97.31,Slight abnormality
36.92,23.31,1020.53,42.14,0.1,0.11,0.14,10.48,15.19,4.79,87.35,97.99,Slight abnormality
38.81,22.99,1022.93,47.95,0.12,0.1,0.12,11.05,7.18,12.75,115.11,92.85,Warning
37.41,28.34,997.2,69.22,0.1,0.12,0.09,10.22,13.86,5.61,83.75,96.61,Slight abnormality
41.44,30.38,1012.88,46.57,0.2,0.14,0.06,11.93,8.87,11.86,111.59,96.26,Critical
39.04,28.21,1012.77,40.19,0.14,0.08,0.06,16.91,2.55,11.18,140.76,91.43,Warning
37.17,29.88,1019.07,77.75,0.01,0.14,0.07,8.85,15.03,6.85,89.31,96.15,Slight abnormality
39.55,14.84,1013.48,61.6,0.09,0.11,0.07,12.98,3.38,1.74,140.12,81.71,Critical
37.94,26.6,1013.27,44.16,0.2,0.05,0.23,14.92,15.2,23.28,66.32,96.53,Slight abnormality
37.09,31.25,1022.99,68.73,0.02,0.11,0.07,13.31,6.84,4.68,70.16,97.31,Healthy
36.6,27.26,1005.66,48.54,0.21,0.17,0.07,5.37,4.75,3.11,70.66,95.48,Healthy
40.93,17.88,1012.9,37.01,0.13,0.11,0.1,17.35,11.14,9.88,160.99,82.44,Critical
36.96,30.94,1007.35,37.59,0.05,0.15,0.19,9.99,11.07,7.31,65.92,97.72,Healthy
40.65,18.42,1013.09,38.73,0.09,0.06,0.19,10.56,7.93,13.78,138.2,85.32,Critical
36.82,31.63,1020.22,74.77,0.08,0.05,0.15,21.61,6.44,13.95,68.82,97.3,Healthy
40.12,25.21,1010.52,67.41,0.15,0.12,0.07,11.59,-0.41,13.13,135.8,87.46,Critical
37.6,33.48,1022.95,71.09,0.1,0.12,0.12,4.68,12.92,11.05,102.53,96.87,Slight abnormality
39.54,20.57,1010.65,67.07,0.08,0.12,0.09,10.55,11.06,8.72,118.91,88.68,Critical
37.13,34.34,997.29,62.23,0.04,0.11,0.05,7.52,2.8,11.93,57.99,97.41,Healthy
36.53,29.84,1009.4,47.7,0.03,0.09,0.05,3.53,12.83,12.35,65.94,96.5,Healthy
37.51,25.51,1009.46,77.85,0.04,0.06,0.02,14.07,5.86,8.85,81.38,96.79,Slight abnormality
36.79,32.25,1026.06,70.38,0.14,0.05,0.09,15.14,13.84,3.69,72.01,97.65,Healthy
38.59,26.8,1011.95,40.96,0.1,0.13,0.12,12.91,6.54,4.49,134.95,90.05,Warning
39.04,29.1,1013.3,69.3,0.04,0.11,0.05,12.58,8.24,18.53,166.62,86.09,Critical
36.69,29.26,1009.33,73.62,0.06,0.05,0.1,21.22,13.96,17.0,68.87,98.65,Healthy
40.59,28.86,1023.44,31.68,0.05,0.06,0.14,8.98,16.99,6.17,175.34,88.31,Critical
40.33,28.32,1016.1,67.21,0.09,0.1,0.18,15.09,15.44,8.21,149.4,82.2,Critical
39.01,27.1,1014.13,53.85,0.13,-0.05,0.03,7.19,9.93,12.77,117.73,94.2,Warning
37.19,15.04,1015.96,50.91,0.04,0.14,0.14,10.74,15.84,14.87,65.42,97.9,Healthy
39.52,32.31,1007.18,75.34,0.07,0.06,0.04,16.4,8.1,13.22,137.48,84.36,Critical
36.44,26.84,1013.46,57.61,0.1,0.08,0.01,17.91,6.0,8.48,67.68,96.89,Healthy
38.11,33.0,996.48,33.87,0.11,0.05,0.19,9.2,10.54,10.15,105.9,96.94,Slight abnormality
40.23,45.74,1006.16,36.61,0.11,0.22,0.23,2.6,10.86,6.16,200.22,86.43,Critical
36.73,33.94,1008.96,69.96,0.09,0.16,0.13,14.56,7.85,6.77,68.18,95.97,Healthy
37.19,33.53,1008.73,72.68,0.12,0.18,0.09,13.06,8.31,7.84,74.66,96.73,Healthy
37.84,39.33,1008.04,68.43,0.11,0.11,0.05,10.63,15.25,2.59,83.47,97.58,Slight abnormality
36.97,31.81,1012.73,40.59,0.21,0.08,0.11,13.64,4.24,27.23,98.94,96.65,Slight abnormality
36.65,21.68,1007.11,42.77,0.1,0.1,0.15,3.74,15.36,13.87,67.31,96.21,Healthy
39.99,20.85,1001.29,59.86,0.09,0.07,0.05,16.01,15.32,10.34,162.02,87.21,Critical
36.94,22.49,1029.13,79.55,0.11,0.14,0.1,14.06,8.72,2.45,79.6,97.28,Healthy
37.18,21.77,1005.07,67.2,0.2,0.04,0.14,16.34,11.12,5.77,87.34,97.31,Slight abnormality
37.92,19.22,1020.77,32.72,0.07,0.18,0.07,14.77,10.56,5.42,88.42,97.5,Slight abnormality
36.47,31.28,1030.14,71.01,0.16,0.07,0.05,11.06,9.4,8.41,70.18,95.85,Healthy
38.73,30.66,1013.6,34.63,0.03,0.08,0.04,18.86,15.39,19.32,98.3,93.39,Warning
39.55,24.49,1027.95,79.86,0.04,0.12,0.13,9.27,7.41,18.4,121.57,86.55,Critical
36.33,22.4,1015.47,71.51,0.1,0.05,0.06,8.29,11.87,4.16,65.38,96.33,Healthy
37.08,20.3,1003.17,53.9,0.08,0.01,0.09,4.37,8.09,10.51,68.26,98.24,Healthy
38.15,23.47,1006.64,50.36,0.03,0.12,0.08,17.54,14.02,5.71,107.67,90.61,Warning
37.73,21.38,1009.22,33.71,0.1,0.08,0.07,19.28,2.56,7.25,93.04,98.99,Slight abnormality
39.97,37.96,1006.64,40.29,0.08,0.12,0.12,13.83,10.26,4.25,146.77,84.64,Critical
38.22,33.4,1011.16,33.8,0.11,0.13,0.12,11.34,1.66,10.29,100.96,96.05,Slight abnormality
39.6,31.79,1011.01,34.06,0.03,0.02,0.03,14.51,5.52,11.01,165.27,93.17,Critical
37.17,29.29,1015.1,36.22,0.15,0.06,0.08,12.61,9.81,5.41,90.27,95.44,Slight abnormality
37.63,26.53,1017.21,50.48,-0.02,0.08,0.1,3.47,12.58,5.2,95.2,98.22,Slight abnormality
40.67,25.95,1002.94,51.2,0.22,0.07,0.04,6.8,13.41,9.18,126.7,88.37,Critical
40.18,27.23,1029.78,33.24,0.1,0.13,0.05,8.6,5.2,9.33,166.11,85.71,Critical
37.61,23.79,1011.67,64.97,0.18,0.1,0.16,18.86,8.53,11.0,89.07,97.24,Slight abnormality
38.1,34.18,1010.37,44.88,0.13,0.17,0.02,12.05,10.72,3.5,99.96,94.19,Warning
37.21,26.14,1037.46,34.93,0.04,0.04,0.09,13.82,11.26,14.64,109.09,97.22,Slight abnormality
36.98,28.41,1006.45,58.96,0.08,0.16,0.11,11.04,14.57,14.87,73.03,96.31,Healthy
37.67,29.78,1008.48,62.53,0.1,0.06,0.13,12.66,15.22,4.08,96.64,98.14,Slight abnormality
37.3,25.32,1013.62,42.31,0.03,0.14,0.02,5.42,6.39,14.33,100.99,96.06,Slight abnormality
37.83,24.96,1030.8,55.78,0.06,0.13,0.09,16.01,11.95,13.62,88.3,96.07,Slight abnormality
37.09,27.41,1034.54,45.77,0.2,0.08,0.11,10.97,15.73,5.27,62.26,97.43,Healthy
36.79,34.19,1004.73,71.15,0.16,0.03,0.06,0.13,16.26,10.01,72.36,97.14,Healthy
37.37,24.24,1012.34,44.99,0.12,0.12,0.24,6.75,8.89,10.61,91.75,96.53,Slight abnormality
37.44,42.98,1030.98,54.26,0.09,0.06,-0.01,10.64,3.35,12.53,70.09,97.21,Healthy
38.52,33.78,1007.64,51.29,0.06,0.13,0.09,1.65,16.1,17.59,113.54,94.85,Warning
36.79,28.59,1028.89,51.47,0.05,0.11,-0.04,0.5,14.51,13.62,55.15,98.76,Healthy
40.42,32.13,1019.63,79.41,0.04,0.1,0.05,6.24,-1.93,7.98,158.14,87.85,Critical
39.18,27.09,1002.08,43.12,0.17,0.09,0.21,5.81,7.96,6.38,167.07,89.3,Critical
36.53,32.78,1014.85,57.77,0.04,0.03,0.08,11.73,14.71,12.67,82.4,96.48,Healthy
36.52,29.61,1013.86,30.92,0.15,0.07,0.06,14.39,20.99,6.03,58.4,97.05,Healthy
40.03,31.85,1001.92,77.18,0.07,0.08,0.15,7.13,6.99,12.45,167.94,87.18,Critical
38.61,24.64,985.41,69.8,0.19,0.14,0.07,8.4,4.11,3.99,122.45,90.8,Warning
38.15,25.0,1009.51,59.66,0.03,0.13,0.16,13.06,10.13,5.75,91.63,95.03,Warning
36.58,25.57,1004.78,79.74,0.13,0.06,0.13,7.11,6.19,7.26,70.25,96.19,Healthy
36.49,24.76,996.83,74.39,0.18,0.04,0.13,5.75,12.52,16.02,80.69,95.65,Healthy
40.49,25.3,1017.35,36.35,0.04,0.1,0.09,20.72,-2.29,6.79,145.58,85.34,Critical
37.2,28.0,1011.51,70.38,0.05,0.12,0.04,13.32,10.08,6.87,92.36,97.66,Slight abnormality
39.49,21.8,1021.11,35.94,0.05,0.09,0.1,3.22,9.42,8.48,132.38,86.4,Critical
40.53,33.98,1010.13,42.46,0.06,0.09,0.15,13.24,-2.34,13.32,167.01,83.02,Critical
38.37,30.68,1022.12,77.78,0.15,0.07,0.1,11.42,13.74,9.59,102.55,93.56,Warning
39.3,28.3,1018.43,69.33,0.1,0.11,0.07,5.88,12.19,3.38,125.98,91.94,Critical
37.74,26.73,1019.23,75.06,0.03,0.05,0.15,18.63,14.06,10.05,106.32,97.05,Slight abnormality
37.98,23.57,1024.87,55.21,0.16,0.09,0.08,6.56,1.29,16.89,94.56,86.38,Warning
38.77,34.26,999.04,61.89,0.05,0.08,0.13,3.85,12.98,6.13,90.42,89.37,Warning
37.11,27.4,1032.98,73.45,0.14,0.07,0.18,18.53,12.49,7.59,85.68,98.23,Slight abnormality
38.2,28.43,1011.21,50.48,0.18,0.17,-0.01,5.73,0.19,6.82,102.98,93.77,Warning
37.53,32.69,1024.4,76.53,0.19,0.12,0.03,10.19,17.04,7.38,105.16,97.97,Slight abnormality
36.98,35.55,1008.33,61.81,0.05,0.12,0.12,17.67,-0.46,14.27,72.62,97.32,Healthy
38.71,30.1,1018.43,70.24,0.11,0.09,0.12,14.57,14.14,17.91,66.25,94.53,Warning
39.61,24.39,1034.09,59.27,0.03,0.16,0.18,1.62,9.27,3.38,151.49,79.69,Critical
40.11,24.32,1014.95,34.96,0.05,0.13,0.14,9.79,3.97,13.45,145.39,81.16,Critical
36.58,25.75,1026.5,41.48,0.15,0.09,0.13,2.75,10.59,11.9,60.35,98.87,Healthy
37.4,34.71,1002.23,78.12,0.11,0.14,0.12,11.68,3.25,7.13,73.19,96.77,Slight abnormality
37.13,31.87,988.87,55.35,0.09,0.06,0.16,11.08,5.98,1.66,68.85,99.49,Healthy
36.64,29.7,997.54,79.75,0.06,0.1,0.09,18.82,9.89,10.79,67.79,96.37,Healthy
40.68,29.2,1021.26,66.38,0.1,0.17,0.17,8.61,12.56,7.93,186.74,87.8,Critical
39.14,38.47,1019.43,52.93,0.09,0.08,0.11,10.25,16.06,20.7,132.03,90.02,Warning
37.6,21.71,1011.32,53.91,0.05,0.11,-0.02,11.9,4.56,2.53,86.38,97.16,Slight abnormality
37.15,30.25,1022.98,55.79,0.06,0.1,0.19,13.7,13.53,10.02,87.59,97.5,Slight abnormality
40.85,24.64,1004.51,62.66,0.02,0.04,0.06,2.66,18.27,10.68,149.18,83.76,Critical
39.41,26.07,1013.75,32.41,0.13,0.1,0.14,14.28,-0.2,11.67,147.73,79.68,Critical
38.79,39.93,1025.16,36.8,0.06,0.15,0.14,11.06,16.69,20.91,101.3,92.3,Warning
38.96,9.61,1013.77,72.53,0.1,0.15,0.13,13.24,0.92,13.1,120.0,92.53,Warning
39.31,26.71,1022.39,59.62,0.12,0.03,0.12,16.04,5.28,14.33,138.01,87.14,Critical
38.54,26.43,1019.87,35.13,0.18,0.03,0.11,10.87,2.73,11.14,88.86,91.46,Warning
37.16,30.96,1006.27,45.79,0.14,0.19,0.08,-5.05,11.86,7.59,96.16,97.03,Slight abnormality
36.07,31.51,1002.67,45.28,0.16,0.1,0.09,14.66,17.75,11.76,87.04,97.42,Healthy
39.94,17.75,1005.6,54.36,0.06,0.04,0.07,6.58,3.79,7.73,156.04,82.28,Critical
37.92,29.77,1006.42,33.2,0.12,0.08,0.07,9.95,9.06,16.27,106.06,96.85,Slight abnormality
39.13,30.95,989.68,66.61,0.12,0.12,0.04,16.26,15.87,11.45,104.34,88.2,Warning
37.0,31.27,1021.99,64.3,0.1,0.21,0.12,6.81,14.79,9.22,74.46,97.43,Healthy
36.64,36.95,1028.38,37.58,0.1,0.11,0.18,11.68,23.88,11.52,82.01,97.74,Healthy
38.0,27.12,1010.37,63.18,0.18,0.11,0.16,12.09,15.35,13.08,82.34,93.81,Warning
39.97,29.87,997.01,42.24,0.18,0.02,0.06,10.16,7.36,9.42,113.91,80.11,Critical
39.41,24.45,1009.73,38.21,0.11,0.1,0.13,10.97,19.08,9.47,195.47,81.47,Critical
37.61,22.5,1006.56,44.82,0.01,0.07,0.11,15.97,9.84,20.7,81.89,99.15,Slight abnormality
40.51,34.05,1016.94,61.6,0.11,0.13,0.07,1.29,6.87,15.43,139.14,81.6,Critical
37.32,19.31,999.42,38.51,0.07,0.07,0.13,3.91,14.27,12.08,93.63,98.66,Slight abnormality
39.02,22.69,1012.96,64.29,0.1,0.11,0.04,5.75,14.1,11.09,171.24,89.81,Critical
37.18,26.94,1004.58,62.03,0.18,0.17,0.19,8.26,12.67,7.15,60.08,95.11,Healthy
37.49,21.85,1002.65,48.12,0.1,0.06,0.14,13.76,8.73,12.73,97.5,96.62,Slight abnormality
38.66,25.41,1019.79,60.33,0.14,0.19,0.08,7.04,10.24,13.44,111.54,92.59,Warning
37.2,33.68,1026.69,54.78,0.01,0.13,0.03,10.16,3.25,3.22,73.33,97.92,Healthy
36.92,24.05,1007.43,60.09,-0.03,0.05,0.17,18.46,5.85,16.06,60.49,99.02,Healthy
38.2,31.24,1012.73,41.38,0.13,0.15,0.14,13.02,12.62,11.62,101.63,91.62,Warning
37.54,26.77,1009.92,74.85,0.04,0.05,0.08,20.01,3.59,18.33,83.74,95.72,Slight abnormality
37.64,23.36,1007.93,65.03,0.08,0.13,0.15,14.21,4.02,12.86,103.53,96.48,Slight abnormality
38.66,28.74,1032.18,37.71,0.06,0.14,0.09,6.92,12.5,2.98,133.34,89.25,Warning
36.63,30.76,1033.39,44.44,0.13,0.11,0.02,8.94,10.93,10.83,73.67,98.46,Healthy
40.77,26.5,1003.1,73.34,0.15,0.16,0.11,14.9,2.9,14.34,131.8,87.3,Critical
36.86,24.16,1000.69,76.02,0.13,0.05,0.07,11.13,14.36,7.18,62.83,96.64,Healthy
37.02,38.49,1007.05,54.45,0.13,0.07,0.14,12.94,8.89,12.42,80.4,97.86,Healthy
38.43,29.82,1033.38,33.8,0.13,0.03,0.09,5.68,12.08,8.04,123.24,89.59,Warning
40.88,23.93,1028.66,34.64,0.09,0.03,0.19,-0.19,2.93,3.7,165.17,86.55,Critical
37.42,21.98,1009.65,44.94,0.05,0.1,0.17,14.05,7.96,-1.12,99.81,99.47,Slight abnormality
38.01,27.14,993.23,41.59,0.18,0.09,0.08,15.55,13.09,12.1,113.98,89.85,Warning
37.04,19.34,1001.74,36.04,0.06,0.1,0.11,12.71,14.41,12.73,100.2,97.65,Slight abnormality
37.57,28.68,1016.4,53.56,0.11,0.16,0.08,8.4,7.39,12.7,91.18,98.39,Slight abnormality
37.6,24.4,1005.67,44.54,0.07,0.07,0.16,13.03,12.09,3.26,109.53,96.04,Slight abnormality
37.02,19.47,1006.85,65.03,0.13,0.07,0.11,10.98,14.35,16.05,74.83,95.82,Healthy
36.86,32.06,1022.65,76.86,0.15,0.13,0.04,16.91,7.05,1.65,76.15,97.17,Healthy
39.7,39.79,1004.55,48.91,0.15,0.14,0.0,8.68,5.75,9.42,156.99,82.9,Critical
37.0,33.17,1001.83,34.1,0.19,0.05,0.12,8.93,6.84,8.69,59.5,96.52,Healthy
37.43,33.55,1029.56,77.98,0.11,0.08,0.09,4.65,9.34,18.13,104.66,96.86,Slight abnormality
40.67,28.94,1024.15,37.48,0.02,0.11,0.09,10.52,15.53,10.93,125.15,88.43,Critical
39.2,35.1,1018.92,74.75,0.17,0.07,0.08,13.93,3.24,6.59,111.32,92.25,Warning
36.37,30.4,1012.34,59.99,0.05,0.15,0.16,8.4,3.42,12.47,72.1,96.23,Healthy
39.5,25.14,1010.3,60.82,0.11,0.12,0.1,8.84,15.96,14.04,156.18,89.19,Critical
36.91,29.15,1007.43,51.75,0.12,0.06,0.14,4.21,7.11,11.17,78.57,95.92,Healthy
36.48,26.82,1004.88,67.65,0.11,0.14,0.11,9.23,3.04,11.06,67.67,97.28,Healthy
38.8,22.06,1021.84,49.29,0.08,0.09,0.08,10.82,2.66,9.96,129.51,93.96,Warning
38.84,31.18,1009.4,54.99,0.02,0.08,-0.02,7.86,-2.27,14.12,111.2,94.0,Warning
40.69,21.07,1016.61,32.91,0.11,0.1,0.01,21.67,16.56,3.02,169.29,85.88,Critical
37.24,36.41,1013.63,49.47,0.0,0.11,0.18,11.71,10.27,3.64,68.72,97.46,Healthy
36.33,31.52,1006.2,57.82,0.09,0.1,0.18,11.26,11.5,12.02,74.68,97.18,Healthy
36.45,30.75,998.28,51.96,0.08,0.11,0.1,18.6,5.77,16.89,74.87,97.4,Healthy
38.81,33.65,1009.5,35.33,0.07,0.17,0.06,7.41,16.82,11.97,108.29,90.17,Warning
38.48,33.75,1011.85,35.47,0.11,0.19,0.08,4.42,15.9,11.58,118.22,89.68,Warning
36.71,23.41,999.94,48.2,0.07,0.07,0.13,8.32,9.54,1.83,70.05,96.73,Healthy
38.6,33.32,1011.64,40.21,0.15,0.14,0.08,6.77,10.7,13.56,101.91,90.93,Warning
37.45,33.6,1028.17,78.62,0.14,0.05,0.14,9.64,13.99,14.04,84.45,97.07,Healthy
36.83,31.43,1013.23,30.5,0.01,0.06,0.17,8.26,11.29,9.35,82.85,97.16,Healthy
36.99,26.65,1001.66,68.57,0.12,0.04,0.07,8.29,11.69,6.74,75.1,96.68,Healthy
38.65,30.2,1015.93,64.3,0.06,0.03,0.08,8.46,16.01,16.44,97.66,91.29,Warning
40.32,30.54,1010.47,73.51,0.13,0.04,0.1,6.01,5.97,10.44,122.81,84.1,Critical
37.73,31.53,1023.32,72.05,0.15,0.06,0.14,6.33,12.73,3.86,80.83,97.42,Slight abnormality
38.84,26.8,997.49,64.86,0.05,0.05,0.18,13.75,11.16,11.41,155.13,84.76,Critical
38.44,25.24,1015.49,51.49,0.1,0.09,0.16,18.1,17.93,3.64,124.25,88.11,Warning
38.22,21.91,1016.9,39.16,0.05,0.05,0.1,12.7,7.65,14.15,146.55,92.58,Warning
36.69,21.86,1012.45,60.05,0.04,0.1,0.16,12.28,23.11,5.33,78.43,96.33,Healthy
37.56,31.78,1013.69,62.22,0.11,0.07,0.17,10.05,9.37,14.29,84.37,96.0,Slight abnormality
41.22,33.62,1006.53,67.17,0.11,0.09,-0.0,8.8,9.0,16.52,124.22,87.68,Critical
37.05,28.41,999.63,44.19,0.16,0.11,0.07,12.32,1.52,10.42,85.56,98.3,Slight abnormality
38.46,25.62,1004.9,78.39,0.04,0.18,0.06,9.93,8.98,2.09,96.68,91.27,Warning
37.99,21.13,1019.27,66.67,0.05,0.1,0.03,13.57,18.78,7.75,157.63,92.93,Warning
36.95,26.59,1029.1,79.81,0.06,0.08,0.03,6.82,13.42,7.96,66.77,96.48,Healthy
39.89,29.53,1004.18,63.4,0.03,0.2,0.09,14.85,10.19,-1.08,105.85,84.75,Critical
38.35,23.98,1030.51,64.37,0.09,0.13,0.18,21.24,2.15,6.43,132.94,94.71,Warning
38.19,24.52,1011.27,47.61,0.06,0.06,0.15,3.68,16.74,13.07,99.05,96.88,Warning
37.57,35.01,1012.9,70.13,0.08,0.1,0.22,15.66,8.47,12.21,83.35,96.75,Slight abnormality
40.94,37.34,1019.77,58.96,0.11,0.05,0.11,19.02,11.74,9.47,140.69,86.4,Critical
37.61,30.88,1014.96,49.53,0.08,0.13,0.12,9.05,7.09,11.49,103.35,97.71,Slight abnormality
37.07,21.25,1006.78,48.93,0.14,0.09,0.03,0.48,16.52,10.92,63.17,100.0,Healthy
38.78,23.61,998.93,31.15,0.15,0.11,0.11,-4.15,12.79,11.5,135.64,90.72,Warning
37.84,23.02,1032.7,62.8,0.14,0.13,0.09,6.93,13.04,17.51,107.37,98.23,Slight abnormality
40.56,27.57,1009.74,66.41,0.03,0.06,0.15,8.0,8.2,16.52,109.52,87.44,Critical
37.5,31.41,1012.61,52.53,0.07,0.03,0.04,14.2,10.36,6.78,69.07,96.81,Healthy
36.09,38.69,1008.38,33.84,0.06,-0.06,0.06,16.99,9.18,16.22,74.57,97.04,Healthy
36.77,25.8,1001.74,54.45,0.12,0.13,0.11,1.67,16.31,12.55,83.62,97.3,Healthy
37.52,32.07,1016.51,51.58,0.1,0.13,0.07,12.77,9.59,16.06,86.36,98.01,Slight abnormality
36.38,24.87,1012.34,74.75,0.04,0.02,0.09,7.67,12.07,10.55,64.37,98.06,Healthy
37.76,27.99,1008.96,55.32,0.03,0.17,0.11,10.65,11.0,14.08,94.85,98.53,Slight abnormality
39.01,24.62,1003.12,31.3,0.11,0.11,0.05,10.51,12.36,16.28,119.18,90.67,Warning
37.14,28.02,1008.58,72.51,0.08,0.08,0.09,17.0,17.98,14.79,62.65,97.06,Healthy
36.95,22.39,1032.07,41.04,0.01,0.09,0.05,14.01,12.19,8.08,76.84,96.54,Healthy
37.65,32.77,1007.78,71.72,0.21,0.14,0.09,12.4,15.86,5.71,99.64,98.46,Slight abnormality
39.17,29.2,1014.59,54.77,0.03,0.07,-0.03,9.23,9.29,5.06,91.73,95.11,Warning
39.28,21.14,1005.16,43.84,0.06,0.16,0.1,14.91,10.92,-0.62,103.25,90.94,Warning
38.61,29.58,1013.78,44.48,0.12,0.13,0.16,9.03,13.25,0.66,101.42,93.53,Warning
36.49,14.1,1036.13,41.21,0.1,0.14,0.17,5.25,8.09,10.38,56.26,96.97,Healthy
38.68,28.72,999.03,59.58,0.06,0.11,0.11,8.51,11.85,13.74,98.25,91.9,Warning
38.2,39.31,1025.97,44.39,0.06,0.22,0.01,8.35,19.41,10.22,108.9,91.04,Warning
39.88,36.43,1017.73,78.9,0.14,0.16,0.15,10.19,14.77,11.2,146.96,85.99,Critical
38.93,15.08,1003.96,42.25,0.07,0.16,0.11,2.33,16.18,16.34,126.21,83.52,Critical
38.37,22.91,1009.42,40.81,0.12,0.14,0.16,6.51,7.65,7.1,150.72,85.33,Critical
36.99,23.2,1011.31,49.17,0.09,0.03,0.1,16.23,12.62,15.32,81.48,96.12,Slight abnormality
39.75,36.34,1027.3,38.21,0.1,0.04,0.1,12.84,5.49,8.01,158.08,84.43,Critical
37.2,14.81,1021.5,48.66,0.11,0.01,0.12,4.51,14.23,6.99,91.9,96.0,Slight abnormality
37.74,28.56,1011.23,68.87,0.11,0.1,-0.0,12.53,17.92,-5.63,104.75,97.1,Slight abnormality
